gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	regulate
PRDM14	0.141390816166666	8.20693113125	1.70264722060357	0.114046895761348	0.225713222380403	-5.73183613687736	unchanged
IL23R	-0.863488376499999	4.53715365558333	-1.70242814214474	0.114088838521121	0.225774414234472	-5.73215954452297	unchanged
SINHCAF	0.304146903833333	9.89498131633333	1.70212500742631	0.11414689647308	0.225867482103253	-5.73260699556489	unchanged
TBRG1	0.248967803333333	12.02484874	1.7019551538076	0.114179439176091	0.225910048722476	-5.73285769174605	unchanged
CCDC163	0.274111012500001	3.90395819408333	1.70120628566309	0.114323014871304	0.226172270533647	-5.7339628042859	unchanged
CASZ1	-0.269934383000001	3.48418902666667	-1.70071006982718	0.114418239272367	0.226275401560921	-5.73469491111034	unchanged
AL139423.1	-0.269934383000001	3.48418902666667	-1.70071006982718	0.114418239272367	0.226275401560921	-5.73469491111034	unchanged
FBXL3	-0.159054532083337	9.96573885554167	-1.70070434232423	0.114419338797114	0.226275401560921	-5.73470336058885	unchanged
CLN5	-0.159054532083337	9.96573885554167	-1.70070434232423	0.114419338797114	0.226275401560921	-5.73470336058885	unchanged
CDKN1B	0.427223227833334	9.34602659775	1.70059885025998	0.114439592077982	0.226293602950379	-5.73485898426696	unchanged
ALPK3	0.275731488333331	8.0770808805	1.70012212428529	0.114531157684693	0.226452800674119	-5.73556218473513	unchanged
AVL9	0.234454686666666	10.0015161471667	1.69983161023627	0.114586989064247	0.226541320208106	-5.73599065178518	unchanged
SBK3	0.321031305833335	7.64601193341667	1.69962642423237	0.114626436515089	0.226593561427343	-5.73629324502008	unchanged
AC027045.2	0.323003808833333	2.95949960125	1.69957907351257	0.114635541501401	0.226593561427343	-5.73636307120113	unchanged
VAMP3	0.238053818999999	8.96840030516667	1.69949858666933	0.114651019644696	0.226602285497334	-5.73648175913977	unchanged
AC004596.1	-0.181918031333334	8.82941724066667	-1.69896842444441	0.114753019561219	0.226760115844632	-5.73726346368239	unchanged
UBTF	-0.181918031333334	8.82941724066667	-1.69896842444441	0.114753019561219	0.226760115844632	-5.73726346368239	unchanged
DNM3	-0.179026088166668	6.10678598658333	-1.69854398746567	0.114834736531664	0.226882796583134	-5.7378891724728	unchanged
COPS6	-0.139381578333333	12.4069957591667	-1.69853088876941	0.114837259247108	0.226882796583134	-5.73790848116277	unchanged
TMEM200B	0.149173065333333	2.85030554316667	1.69841091179633	0.114860368240373	0.22690656328377	-5.73808533406988	unchanged
KRTAP2-3	-0.332884567333333	5.8556089315	-1.69829255553376	0.114883169101624	0.226929716743948	-5.73825979044853	unchanged
PHEX	-0.393542769000002	5.10710578366667	-1.69813311709024	0.114913890619213	0.226959841524308	-5.7384947899098	unchanged
CGB2	-0.0966974185000016	8.18922140275	-1.69809838575186	0.114920583818705	0.226959841524308	-5.73854597931783	unchanged
ZADH2	0.195228033833333	8.76335932591667	1.69792607209974	0.114953796100999	0.227003542970636	-5.73879993739527	unchanged
AC091887.1	-0.0942173099999994	13.0598884066667	-1.69772318143013	0.114992912793394	0.227037005110259	-5.73909894000262	unchanged
LARS	-0.0942173099999994	13.0598884066667	-1.69772318143013	0.114992912793394	0.227037005110259	-5.73909894000262	unchanged
NRTN	-0.236790428333333	4.42302950166667	-1.69732884423415	0.115068973508696	0.227165276408145	-5.73968001710692	unchanged
PZP	-0.256281501333333	4.91236235033333	-1.69670968429538	0.115188488484033	0.227379300641253	-5.74059221543929	unchanged
RNF135	-0.188224358999999	7.74664024016667	-1.69646867557176	0.115235039541471	0.227449268485865	-5.74094723444259	unchanged
PFAS	0.230845775999997	6.6167600335	1.6963769071457	0.1152527690765	0.227462340819767	-5.74108240620092	unchanged
CDK5RAP2	0.196111021666665	11.6227367958333	1.69616131508173	0.115294430673303	0.227522638291505	-5.74139994828115	unchanged
MRPS16	-0.149537868833331	8.35203227375	-1.69538005617764	0.115445515006975	0.227798838745819	-5.74255044421933	unchanged
OR4P4	0.2665742885	2.91445385291667	1.69520326669281	0.115479727884298	0.227844395671525	-5.7428107424095	unchanged
SMTNL1	0.242886913666669	7.60515975033333	1.69512470598694	0.115494934088711	0.227852446790946	-5.74292640688507	unchanged
GABPA	-0.351654336499998	8.08104627341667	-1.6948863433204	0.115541082398245	0.227921534147183	-5.74327732670447	unchanged
SURF2	-0.131330444666668	8.69926431416667	-1.69479270632661	0.115559215495325	0.227935349450472	-5.74341517169203	unchanged
IGFALS	-0.264962751666665	5.564488559	-1.69465873423373	0.11558516399153	0.227964576131215	-5.74361238668581	unchanged
OR52I2	-0.703050991666667	4.82262705833333	-1.69458788525007	0.115598888520876	0.227969690602555	-5.7437166767844	unchanged
ACOT9	0.196311999999999	11.5873225516667	1.6940487968799	0.115703365422606	0.228153757351721	-5.74451013005477	unchanged
OPTC	0.455916631500001	3.68566689091667	1.69366421684676	0.115777949229829	0.228278848582545	-5.74507607646697	unchanged
SAV1	0.11524886166667	11.1837605075	1.69347568438814	0.115814527950214	0.228328988488677	-5.74535349119299	unchanged
PPP1R13B	-0.287036468166668	6.11799697741667	-1.69305439456626	0.115896302792337	0.228468214571862	-5.74597332639133	unchanged
FOXP4	0.161539989999998	5.93158303566667	1.69289555826846	0.115927147118129	0.228507023385879	-5.74620699439046	unchanged
OCM2	-0.259595005500001	6.98400946825	-1.69271009761959	0.115963170803827	0.228556032919101	-5.74647981305502	unchanged
NUP62CL	-0.3865932455	5.05531250425	-1.69210180363009	0.116081394741961	0.228767028898706	-5.74737450421053	unchanged
SYCE1	0.148173637666666	2.8278949815	1.69201643547332	0.116097994855404	0.228777728724977	-5.7475000495867	unchanged
KAT14	0.289071702666662	9.85498021783333	1.69182846005064	0.116134554687663	0.228820190929813	-5.74777647902163	unchanged
ZNF219	0.338941551000001	6.57443615358333	1.69173453562841	0.116152826110871	0.228820190929813	-5.74791459358241	unchanged
AGXT	0.243989139333333	2.97062566033333	1.69172270758415	0.116155127239085	0.228820190929813	-5.74793198622271	unchanged
CT45A10	0.183076255833334	4.48341827058333	1.69167589668968	0.11616423462389	0.228820190929813	-5.74800081893437	unchanged
DLG3	-0.279083291000001	5.94899540066667	-1.69159224255394	0.116180511690743	0.228830244222582	-5.74812382457901	unchanged
LRRC14	0.215153773583332	6.13531753695833	1.69132771408738	0.116231995798021	0.228903277914726	-5.74851276448781	unchanged
IGSF9	-0.296509477833334	5.63124047991667	-1.69128687565263	0.116239945816072	0.228903277914726	-5.74857280647149	unchanged
KMT5C	-0.264696428500001	6.86846178783333	-1.69082976280643	0.116328964807786	0.229056552183776	-5.74924480756441	unchanged
C1orf105	0.209293734833333	7.68366412133333	1.69017244502316	0.116457077789454	0.229258255078684	-5.75021093348827	unchanged
ACVRL1	0.271179170333333	4.61051534633333	1.69013533885022	0.116464313601272	0.229258255078684	-5.75026546525054	unchanged
POLL	-0.129990745000001	10.3552861125	-1.69010891158308	0.116469467237822	0.229258255078684	-5.75030430269018	unchanged
NSUN7	0.205830568666667	2.97161818716667	1.69007449643135	0.116476178910826	0.229258255078684	-5.75035487854199	unchanged
FAM114A1	0.360347883333333	4.54723777433333	1.69000421276142	0.116489886756407	0.229263202072959	-5.75045816411299	unchanged
OR1N1	0.411760005	3.93620116183333	1.68983079108091	0.116523716331236	0.229285866522529	-5.75071300511779	unchanged
AC011005.4	0.170909539499999	5.36577737191667	1.6897730110335	0.116534989484033	0.229285866522529	-5.75079790859844	unchanged
SMO	0.170909539499999	5.36577737191667	1.6897730110335	0.116534989484033	0.229285866522529	-5.75079790859844	unchanged
PAK4	0.381429217333332	8.5703205445	1.68945274373688	0.116597492599367	0.22938680580548	-5.75126848509994	unchanged
COMMD10	0.254810709833334	9.75741046325	1.68928369474201	0.116630496023222	0.229429695375621	-5.75151685070434	unchanged
AC067930.5	-0.225067941666666	14.6702497058333	-1.68874602326722	0.116735520523498	0.229570142147228	-5.75230669196353	unchanged
EEF1D	-0.225067941666666	14.6702497058333	-1.68874602326722	0.116735520523498	0.229570142147228	-5.75230669196353	unchanged
AC067930.1	-0.225067941666666	14.6702497058333	-1.68874602326722	0.116735520523498	0.229570142147228	-5.75230669196353	unchanged
KRT4	0.2646853335	2.98764978925	1.68863487769908	0.116757241249767	0.229590811406167	-5.75246994584108	unchanged
PRLHR	0.161751990166666	5.70153329791667	1.68823737802887	0.116834952243885	0.229721565087822	-5.75305375078125	unchanged
LRRC75A	0.323141379333333	7.714737609	1.68796563489898	0.116888104212713	0.229804010202205	-5.75345280916862	unchanged
KIF1A	0.43040473	4.029885376	1.68776712688158	0.116926945172733	0.229830917532801	-5.75374429575995	unchanged
PSMD13	-0.121962549999999	10.648201165	-1.68769228592103	0.116941591849398	0.229830917532801	-5.75385418575975	unchanged
CLEC18A	0.335794655666665	3.32865930733333	1.68759342538475	0.116960941740222	0.229830917532801	-5.75399933941745	unchanged
GLT8D2	-0.244987191833334	6.54784376991667	-1.68758097894235	0.116963378072704	0.229830917532801	-5.75401761374535	unchanged
CDC6	0.476086362333334	6.735421147	1.68755921170284	0.116967639015181	0.229830917532801	-5.75404957301291	unchanged
MROH5	0.296416621166665	6.64982497608333	1.68755162726322	0.116969123703339	0.229830917532801	-5.75406070863869	unchanged
TSPO2	0.239125006333334	5.94712941516667	1.68748108604288	0.116982933262595	0.229835845146346	-5.75416427718764	unchanged
ADAP2	-0.418766880333335	7.42642725266667	-1.68742417041301	0.116994076447786	0.229835845146346	-5.75424783870981	unchanged
HPCA	-0.126222292333332	4.57030935358333	-1.68736303598158	0.117006046653351	0.229837313970902	-5.75433759218924	unchanged
SPIC	-0.223463559	2.903564715	-1.68718567085486	0.117040781116625	0.229883494511219	-5.75459797643052	unchanged
RGS10	0.0817187366666694	14.18960602	1.68694026363986	0.117088855697862	0.229955865428866	-5.75495822327634	unchanged
SOX4	0.333261036666668	11.4706431133333	1.68682324826259	0.117111784826209	0.229978842961047	-5.75512998523532	unchanged
FAM124B	0.237320940166666	3.27585830041667	1.68620761489087	0.117232483391726	0.230193792891903	-5.75603352638013	unchanged
PAPOLA	-0.153915361166666	10.1385287444167	-1.68602051412477	0.117269187385485	0.230243788481903	-5.75630808651528	unchanged
DST	0.462255905833333	5.46292412075	1.6851673821534	0.117436677055423	0.230550531642548	-5.75755977229577	unchanged
AL671762.1	-0.7618485075	10.1775888964167	-1.68405189803374	0.117655991476039	0.230936812864603	-5.7591957810944	unchanged
HSPA1B	-0.7618485075	10.1775888964167	-1.68405189803374	0.117655991476039	0.230936812864603	-5.7591957810944	unchanged
PRKAG2	-0.190093105000003	11.2860580908333	-1.68358238480487	0.117748410261085	0.23109606537106	-5.75988418552921	unchanged
SLC12A9	0.1450642575	7.56567668891667	1.68344394951214	0.117775672046904	0.231127420804963	-5.7600871378995	unchanged
WAC	-0.17125228166667	12.9188206491667	-1.68337482336341	0.117789287008821	0.231131991754397	-5.76018847607842	unchanged
DDTL	0.110974413583333	9.38424696854167	1.68328332011578	0.117807311462527	0.231145213522951	-5.76032261487864	unchanged
SLC39A13	0.176131563333332	10.419623865	1.6829964308247	0.117863839164615	0.231233971270362	-5.7607431497652	unchanged
PLOD1	0.247882355166668	7.79198738108333	1.68257320590319	0.117947273731049	0.231375494828723	-5.76136345036419	unchanged
CEBPA	-0.511597381333334	3.27930553683333	-1.68226247868211	0.118008563710758	0.231473554716629	-5.76181880694268	unchanged
SNRNP200	-0.188829931666664	15.3447249808333	-1.68213568285907	0.118033581874563	0.231500455544057	-5.76200460547749	unchanged
PLSCR1	0.395063784999998	12.4403246675	1.68096263145112	0.118265259639373	0.231932635968052	-5.76372310892796	unchanged
HIRIP3	0.150455313333332	11.7390687083333	1.68088716893584	0.118280177233141	0.231939681131246	-5.76383363499362	unchanged
CYP4B1	0.140593479333334	5.67200446466667	1.68074776852371	0.11830773857932	0.231971516142124	-5.76403779952004	unchanged
SYPL2	-0.197789252166668	5.12975663858333	-1.68067861718446	0.118321412838468	0.231976118603467	-5.76413907402307	unchanged
RPS13	-0.146600824999998	14.3958726958333	-1.68052128438388	0.118352529648751	0.232014914062068	-5.76436948366929	unchanged
FN3K	0.345963221166667	3.28204318808333	1.68017560471841	0.118420922520139	0.232126770024163	-5.76487567524873	unchanged
BX119917.1	0.11397349166667	16.6057214291667	1.67995621047849	0.118464347867158	0.232172521973367	-5.76519690888843	unchanged
OR6J1	-0.395191916333334	4.13754888283333	-1.67994313559686	0.118466936260824	0.232172521973367	-5.76521605210569	unchanged
KLK5	0.319451335	7.5696323275	1.67982895695011	0.118489541974767	0.23219460526679	-5.76538321960732	unchanged
AC064836.4	0.323652595	13.8935671258333	1.67953924673056	0.118546917484484	0.232262591608364	-5.76580734901927	unchanged
NOP58	0.323652595	13.8935671258333	1.67953924673056	0.118546917484484	0.232262591608364	-5.76580734901927	unchanged
LEFTY2	-0.318785167666667	2.99533093533333	-1.67929176073977	0.118595950145149	0.232336431889482	-5.76616962714279	unchanged
AC004551.1	-0.339444444611108	7.42764934275	-1.67897422766449	0.118658886966423	0.232437494507158	-5.76663439397392	unchanged
RPL36A	0.183419639583332	6.60654659170833	1.67864089164322	0.118724987741732	0.23254473497998	-5.76712223257886	unchanged
ZNF395	0.239413898333332	12.5276679458333	1.67840997333313	0.118770798067812	0.232612216164176	-5.76746014720112	unchanged
PAF1	0.185761211666664	12.3346287125	1.67816673502234	0.118819069349499	0.23268450375576	-5.76781605910331	unchanged
DUS1L	-0.181616875999998	10.1062720291667	-1.67810318378917	0.118831684111694	0.232685374460082	-5.76790904345558	unchanged
EXOSC8	-0.195314296666666	12.806155225	-1.67805002377356	0.118842237150999	0.232685374460082	-5.76798682232229	unchanged
TCN2	-0.318915809000001	5.51762266916667	-1.67790163626659	0.118871698615208	0.232700293180394	-5.76820392123825	unchanged
TXNDC8	-0.143918903499999	5.88757010041667	-1.67789719043225	0.118872581408852	0.232700293180394	-5.76821042554944	unchanged
EBLN2	-0.218347270000002	13.220633965	-1.67754540143179	0.118942453257275	0.232814818188759	-5.76872506332299	unchanged
AC006254.1	-0.144392867499999	6.18719885025	-1.67723387183883	0.119004359098571	0.232862348873516	-5.7691807490056	unchanged
SLC22A7	0.246728813333334	4.70647525366667	1.67717471688615	0.119016117332222	0.232862348873516	-5.76926727117042	unchanged
GPBP1	-0.116679488333334	12.4550485441667	-1.67713946195523	0.11902312544467	0.232862348873516	-5.76931883540085	unchanged
SLC16A4	-0.169003987999998	7.67938270633333	-1.67710947371075	0.119029086911328	0.232862348873516	-5.76936269599064	unchanged
RUBCN	-0.139786115166665	6.24718518208333	-1.67707994372351	0.119034957536955	0.232862348873516	-5.76940588586059	unchanged
AC024560.5	-0.139786115166665	6.24718518208333	-1.67707994372351	0.119034957536955	0.232862348873516	-5.76940588586059	unchanged
IRS1	0.186707000333334	6.56972395183333	1.67696900019839	0.119057015634319	0.232873942674262	-5.76956814504845	unchanged
LAMC3	-0.245344996500002	7.08869774058333	-1.67693575785483	0.119063625671006	0.232873942674262	-5.76961676196052	unchanged
DMKN	0.330803261666668	8.5028326865	1.67675689788015	0.119099196442548	0.23291251047268	-5.76987833431204	unchanged
AL035460.1	0.194572107666666	9.34100488233333	1.6766771179471	0.119115065698366	0.23291251047268	-5.76999500225129	unchanged
CDKN3	0.356858667166666	9.22838549558333	1.67666506859715	0.119117462631389	0.23291251047268	-5.77001262258329	unchanged
PODNL1	-0.239767942	2.79705792616667	-1.67658825827233	0.119132743228309	0.232920150960933	-5.77012494408964	unchanged
CLBA1	0.350060803499999	4.13952685275	1.67618371664919	0.11921325103024	0.233055305565036	-5.77071646184139	unchanged
KRT19	-0.13236255	7.027885803	-1.67596823075538	0.119256154457772	0.233116926915641	-5.77103150749341	unchanged
LAMA3	0.301890196500001	6.73185110191667	1.67584184407521	0.119281324493277	0.233143875321847	-5.77121627619845	unchanged
FGF2	0.355869981499999	3.90315496125	1.67538491462313	0.11937236156723	0.233299548134065	-5.77188420360467	unchanged
GMCL1	-0.0976084083333344	12.2180300741667	-1.67512575875418	0.119424022142813	0.233378241744733	-5.7722629804701	unchanged
FAM86B1	-0.320339418083336	8.524402386125	-1.67493002287885	0.119463053541661	0.233432242775805	-5.77254903982409	unchanged
BCL7B	-0.2846490175	6.36226574658333	-1.67418790279105	0.119611140840399	0.233699309712971	-5.77363342671459	unchanged
CCNYL1	0.239651375666666	9.26664939666667	1.67393321001347	0.119662001145511	0.233776379229234	-5.77400551522088	unchanged
MRPL41	-0.181556758333331	12.4344334908333	-1.67314802960187	0.119818916062287	0.23406060672984	-5.77515238762805	unchanged
ATG4C	-0.163952081666665	10.9088981025	-1.67249188182292	0.119950183524481	0.234284454394566	-5.77611053173308	unchanged
DOCK5	0.301482134833332	9.79166823725	1.67246089321643	0.119956386170968	0.234284454394566	-5.77615577726027	unchanged
BAMBI	-0.351615138166667	3.30211014591667	-1.67237044149747	0.119974492508408	0.234297473688586	-5.77628784009273	unchanged
SYT17	-0.225209297	5.79905308283333	-1.67214735931382	0.120019158692249	0.234362354120638	-5.77661352925449	unchanged
OTP	0.374475321833333	3.57244178508333	1.6719416616629	0.120060357085789	0.234420451245778	-5.77691381385281	unchanged
DUSP22	0.129575661166667	9.67595900191667	1.67179039558984	0.120090661543525	0.234457268676015	-5.77713462264824	unchanged
WBP2NL	0.376769086666667	6.75432620083333	1.67089860734522	0.120269458417055	0.234783958476911	-5.77843614647677	unchanged
MRPL48	0.144213398333331	10.9127668975	1.67072207809257	0.120304879024867	0.234823085244017	-5.77869373144536	unchanged
ARPC3	0.166069553333328	15.8300851933333	1.6706273040084	0.12032389924564	0.234823085244017	-5.77883201528868	unchanged
AC144548.1	0.166069553333328	15.8300851933333	1.6706273040084	0.12032389924564	0.234823085244017	-5.77883201528868	unchanged
POU4F3	0.259474782166667	2.85875563675	1.67047944834475	0.120353577707828	0.234836249186006	-5.77904774012196	unchanged
AC011396.2	0.259474782166667	2.85875563675	1.67047944834475	0.120353577707828	0.234836249186006	-5.77904774012196	unchanged
TRAPPC2	0.202504751666668	10.5300505908333	1.67041389229764	0.120366738569557	0.234839554720828	-5.77914338410069	unchanged
TMEM196	0.141003392333334	2.99717823133333	1.67025768053554	0.120398104350422	0.234871708847289	-5.77937128215918	unchanged
ANKMY2	-0.298131810833334	7.33326049808333	-1.67016759290169	0.12041619633403	0.234871708847289	-5.77950270537843	unchanged
CCNB1IP1	0.203793385000001	10.8988561925	1.67016048363636	0.12041762416487	0.234871708847289	-5.7795130764531	unchanged
ZKSCAN1	-0.204349200000001	5.47060145283333	-1.66993353172708	0.120463213220749	0.234938254143505	-5.77984414192872	unchanged
TMEM201	-0.258800988666666	4.22728357416667	-1.669801202829	0.120489801861888	0.234954324544111	-5.78003716339173	unchanged
ORMDL3	-0.187994927333334	6.06084093366667	-1.66977833102323	0.120494397982754	0.234954324544111	-5.78007052436935	unchanged
OBSCN	0.196071631166665	7.75343265325	1.66967429384409	0.120515306347327	0.234972722200425	-5.78022227013631	unchanged
FAM120C	0.172562260166667	4.88411229358333	1.66914444035567	0.120621840688121	0.235158048290596	-5.78099500830735	unchanged
FOXN2	-0.148333026666668	9.13787115	-1.66844947382722	0.120761699096358	0.235408299780451	-5.78200831518813	unchanged
MMD2	0.451774231	4.44929591116667	1.66830417421036	0.120790957945553	0.235442925547247	-5.78222013827776	unchanged
AIP	-0.132708135333333	9.4826834545	-1.66809376996398	0.120833337925738	0.235503117693102	-5.78252685285432	unchanged
CIDEB	-0.239634917166667	5.87847296825	-1.66797046873075	0.120858179557523	0.235507517928394	-5.78270658270167	unchanged
CYP19A1	0.330542134833334	2.98073998975	1.66796840982516	0.120858594405636	0.235507517928394	-5.78270958379169	unchanged
BST1	0.561802391666665	11.1523056908333	1.66789116767565	0.120874158803862	0.235515438331566	-5.78282217137424	unchanged
FAM166A	-0.314541439999999	10.70597756	-1.66743325729572	0.12096646464201	0.235672868708938	-5.78348955124744	unchanged
ETNK2	0.257367141500001	5.49844685425	1.66736487700658	0.120980254108324	0.235677314195612	-5.78358920203442	unchanged
XPO5	-0.182957208333335	11.5061718558333	-1.66720352873948	0.121012796846597	0.235706430169938	-5.7838243251949	unchanged
RARA	0.388391990833334	8.46850752825	1.66717665206616	0.12101821841977	0.235706430169938	-5.78386348957882	unchanged
RIMKLA	0.165068034833334	5.01102819125	1.66634036136299	0.12118702226367	0.236012763023959	-5.7850819257399	unchanged
SMTN	0.239046641666668	6.26740190983333	1.666093375849	0.121236915523439	0.236087480262435	-5.78544169889429	unchanged
C12orf71	0.2234425045	2.91619540058333	1.66590809755806	0.121274355254491	0.236134866514631	-5.78571156390538	unchanged
PLA2G4C	-0.422394775166667	5.83641825575	-1.66585884482601	0.121284309612666	0.236134866514631	-5.78578329926066	unchanged
ATP6V1E1	-0.177201669999999	11.8342122383333	-1.66577676906399	0.121300899357995	0.236144716620887	-5.78590283757992	unchanged
TMTC1	1.1363453705	7.90816443775	1.66531331433321	0.121394613683922	0.236304694254036	-5.78657776187148	unchanged
CYBRD1	-0.401926581833333	6.66366878241667	-1.66515017817641	0.121427616314984	0.236346472356099	-5.78681530739991	unchanged
AL451062.3	-0.0818653042500017	8.72999656504167	-1.66478618842673	0.121501280341883	0.236467378257318	-5.78734526701501	unchanged
GCC1	-0.171600809166667	7.83859728141667	-1.66450384549373	0.121558447834683	0.236533682817511	-5.78775630105518	unchanged
ARF5	-0.171600809166667	7.83859728141667	-1.66450384549373	0.121558447834683	0.236533682817511	-5.78775630105518	unchanged
ARMS2	0.246888033666667	5.24614788083333	1.66430180490321	0.121599370617704	0.236557289519314	-5.78805040438934	unchanged
BX842242.1	0.246888033666667	5.24614788083333	1.66430180490321	0.121599370617704	0.236557289519314	-5.78805040438934	unchanged
LRRN2	0.146213515666666	6.8411440855	1.66419102593164	0.121621813751924	0.236557289519314	-5.7882116519304	unchanged
AAMP	-0.247295556666662	11.3389157066667	-1.66411286518478	0.121637650830116	0.236557289519314	-5.78832541702691	unchanged
AC022101.1	-0.303987742166666	5.79558120791667	-1.6641018465624	0.121639883590229	0.236557289519314	-5.78834145466297	unchanged
SNCAIP	-0.303987742166666	5.79558120791667	-1.6641018465624	0.121639883590229	0.236557289519314	-5.78834145466297	unchanged
GPR35	-0.333994769166668	6.09505403625	-1.66369805053224	0.121721731753106	0.236693986546108	-5.78892913506505	unchanged
CRABP1	0.129206446166667	2.84978170558333	1.66326346311672	0.121809875404178	0.23684289834592	-5.78956152913439	unchanged
PRSS12	0.222782898999999	2.9069395465	1.66292333594234	0.121878899686944	0.236932118233376	-5.79005639628513	unchanged
SNHG8	0.222782898999999	2.9069395465	1.66292333594234	0.121878899686944	0.236932118233376	-5.79005639628513	unchanged
SMIM24	0.164617298333333	5.07395357258333	1.66268664605084	0.121926953065351	0.237003037089825	-5.79040073021682	unchanged
AL357673.1	-0.180018504333334	6.15211982444444	-1.66261384112076	0.121941737459477	0.237009279981976	-5.79050663987747	unchanged
OR10A4	0.546734100999999	4.46556858716667	1.66239090867934	0.121987017849494	0.237074788912283	-5.79083092263456	unchanged
MRPS21	-0.168488771666668	12.2625298391667	-1.66220907933929	0.122023960639341	0.237124083299526	-5.79109539567956	unchanged
FUT2	0.333542691666664	7.8066178635	1.66188244728155	0.122090348148061	0.237230581600787	-5.79157044054487	unchanged
UACA	0.215761658166665	9.02479043125	1.66179903111798	0.122107307461802	0.23723202059741	-5.79169174938528	unchanged
ANGEL2	0.404141034166669	10.45930770425	1.66171438713729	0.122124518522066	0.23723202059741	-5.79181483988995	unchanged
VNN1	0.806766065666661	10.7975891583333	1.66170789095505	0.122125839509692	0.23723202059741	-5.79182428657	unchanged
STEAP2-AS1	-0.219884803000002	2.94900432466667	-1.66136319913761	0.122195950044698	0.237323191741623	-5.79232550058582	unchanged
STEAP1	-0.219884803000002	2.94900432466667	-1.66136319913761	0.122195950044698	0.237323191741623	-5.79232550058582	unchanged
APCS	-0.182545079166668	6.96450845775	-1.66104126524193	0.122261463593287	0.237427913369098	-5.79279356357814	unchanged
RNF151	-0.165060012666667	5.8464208495	-1.66063807033059	0.122343557355615	0.237564810338769	-5.79337969255063	unchanged
RLN1	0.333242505	6.03919370466667	1.66045798063595	0.122380240750581	0.237584839022318	-5.79364146212558	unchanged
MRTFB	-0.477989764666667	3.44404763883333	-1.66045222485053	0.122381413335672	0.237584839022318	-5.79364982816014	unchanged
ADAM12	-0.359391580333333	7.17891103083333	-1.66041658406512	0.122388674398704	0.237584839022318	-5.79370163163941	unchanged
LINC01152	-0.367410707	3.42101623816667	-1.66021979927303	0.12242877200075	0.237640152646702	-5.79398764355347	unchanged
TADA1	0.200215736666667	11.4101022983333	1.65985303391577	0.122503536325162	0.237762739190609	-5.79452065268345	unchanged
TMEM145	0.169595047666666	2.9529632535	1.65905024596411	0.122667323116239	0.238046798484455	-5.79568706245069	unchanged
XYLT2	0.427412562666667	8.024787838	1.65902175135624	0.122673140195554	0.238046798484455	-5.795728457146	unchanged
HNMT	0.322424707499996	8.25643405075	1.65884944396747	0.122708321346019	0.238092507926714	-5.79597876207565	unchanged
RCC1	-0.186258355166667	5.05700006358333	-1.65839693983565	0.122800754400027	0.238249284777619	-5.79663602129405	unchanged
NAP1L1	-0.168810863333334	13.076150295	-1.65787550573343	0.122907343729423	0.238433494324012	-5.79739326115092	unchanged
OR1D2	-0.566609103999999	4.36759062616667	-1.65761293198682	0.122961048730687	0.23851508600156	-5.79777452077962	unchanged
CEND1	0.280419381333333	9.27929273416667	1.65672660583413	0.123142484135327	0.238844405255374	-5.79906119465601	unchanged
ERCC1	0.1213159985	8.66946933466667	1.65662276861104	0.123163755533758	0.238863041035168	-5.7992119061624	unchanged
TXLNB	0.244841985166665	4.45654175375	1.6564865199889	0.123191671415557	0.23889455833639	-5.79940965123788	unchanged
PSMD4	-0.0954505633333333	12.6456520166667	-1.65621805131351	0.123246694051098	0.238978630388799	-5.79979926457485	unchanged
PRKAB2	-0.230221115333332	4.21217376316667	-1.65610260704894	0.123270360987721	0.238990147760959	-5.79996679006668	unchanged
COL6A2	-0.670459180833332	6.22644807241667	-1.65607523668636	0.123275972702479	0.238990147760959	-5.80000650714684	unchanged
ANAPC15	0.163042518999999	8.67180600016667	1.65596772606565	0.123298017658551	0.239010260449325	-5.80016251160447	unchanged
CACNA2D1	0.344708580333333	6.04379604583333	1.65510183136146	0.123475694997322	0.239332030432061	-5.80141874522345	unchanged
TRMT6	-0.165332681000001	6.951419571	-1.65503219681002	0.123489993438919	0.239337093368891	-5.80151975255301	unchanged
AC004112.1	0.140768543333332	12.2196237366667	1.65477290322867	0.123543248403284	0.239384130318698	-5.80189584335374	unchanged
ZNF277	0.140768543333332	12.2196237366667	1.65477290322867	0.123543248403284	0.239384130318698	-5.80189584335374	unchanged
TMEM232	0.289084178833333	2.82354769125	1.65474330371317	0.123549328977961	0.239384130318698	-5.80193877343262	unchanged
ZDHHC24	0.457922761666666	12.2180703141667	1.65466023536226	0.123566394963455	0.239394548183858	-5.80205925021669	unchanged
GLIS3	-0.278169127	5.5239296145	-1.65430964609403	0.123638444639708	0.239511478076165	-5.80256767951325	unchanged
CCDC85C	0.420902958333333	9.0943473315	1.65388912091432	0.123724915568026	0.239633655270775	-5.80317744132907	unchanged
CCNK	0.420902958333333	9.0943473315	1.65388912091432	0.123724915568026	0.239633655270775	-5.80317744132907	unchanged
CT45A9	-0.102208728944445	4.97017663280555	-1.65341664780892	0.123822131745661	0.239799267910273	-5.80386241120531	unchanged
DEFB119	0.470660039166666	4.10765307958333	1.65313160286143	0.123880815123067	0.239890232008359	-5.80427559669456	unchanged
TRIM13	0.308367914999998	12.4168069758333	1.65259599883202	0.123991148240936	0.240081187101671	-5.80505185744228	unchanged
CD9	0.360784087666666	8.31897161316667	1.65222520132866	0.124067582190287	0.240206474121485	-5.80558916819917	unchanged
