"","GSM4861833","GSM4861834","GSM4861835","GSM4861836","GSM4861837","GSM4861838","GSM4861839","GSM4861840","GSM4861841","GSM4861842","GSM4861843","GSM4861844"
"P3H1",4.8163838175,4.9337597465,4.9109950355,4.9382646145,4.831592878,4.9726722185,4.7716592015,4.6095094895,5.0805942535,4.134701682,4.2882707645,4.0995268805
"ADGRB2",3.86961819,3.934355817,3.863227082,4.224324366,3.676385626,3.832828027,3.45704654,3.696418003,2.507094357,2.398698709,2.403314833,2.409332395
"CDKN1A",6.855616659,6.542937221,6.543785317,6.73902972,6.622899904,6.570664123,6.805247824,7.060940105,7.384026066,6.899543792,6.872764554,6.927060953
"AGAP7P",8.006354271,7.774802922,7.566173124,8.004155702,7.852232318,7.66911435,7.063416959,7.134795063,7.369963162,6.884846105,7.150855282,6.809014471
"GRIK4",4.143892111,3.992788865,4.2798090635,4.468207593,3.9651327005,4.0040100355,4.2159530795,5.2384725995,3.9897119565,4.141786822,4.188749966,4.241547035
"PPT2",5.74835767,5.778806467,5.78285335,5.91969408,5.830541992,5.613637607,5.605578252,5.603103752,5.896207654,5.217832774,5.121832702,5.189637024
"PPT2-EGFL8",5.86575213266667,5.96588060433333,6.06395996266667,6.00707495966667,6.06260124533333,5.870768165,5.86553305133333,5.918609603,6.00568578033333,5.87448972666667,5.82739214766667,5.88800876466667
"MFSD14C",7.310931273,7.351234865,7.1316976355,7.283384386,7.3044743285,7.223677281,6.7773851755,6.961074354,7.3345533975,7.0282795535,7.010491119,6.844320644
"AC231759.2",3.301417718,3.29490968,3.198553387,2.725603476,3.266344223,3.812110451,2.812121542,2.730423036,3.448844121,4.989714264,2.658764663,2.664782772
"AC239585.1",3.301417718,3.29490968,3.198553387,2.725603476,3.266344223,3.812110451,2.812121542,2.730423036,3.448844121,4.989714264,2.658764663,2.664782772
"AC245177.1",3.301417718,3.29490968,3.198553387,2.725603476,3.266344223,3.812110451,2.812121542,2.730423036,3.448844121,4.989714264,2.658764663,2.664782772
"LY6G6F-LY6G6D",5.9283636795,5.977497204,6.02597781575,6.10702118225,5.93892585475,5.93007451275,6.0714540705,5.9436606595,5.874716129,5.9516196435,6.0747055115,5.87430946025
"CSNK2B",10.34754481,10.82783978,10.68896639,10.68133052,10.65720355,10.63133245,9.913044005,10.03707619,10.40286211,10.27181469,10.19701833,10.43498073
"AL662899.2",7.017742733,7.27166863233333,7.19194834,7.13854062033333,7.23186716,7.19802212066667,6.798211208,6.81422139666667,6.864268376,6.50147620033333,6.68740293366667,6.54966946
"TEX30",8.122825477,8.074958014,8.038608752,7.981483475,8.106017959,8.158283602,7.975448027,7.854253785,7.782262766,7.804068803,7.609790836,8.421720658
"AL669830.1",7.5106720725,7.604890651,7.7561243715,7.6725105365,7.7219181685,7.5020005595,7.2318171505,7.183165579,7.407168116,7.251296926,7.185356871,7.225707586
"GTF2H4",8.182548968,8.38078955,8.678558302,8.494790667,8.326452711,8.419578872,7.876078018,7.954573723,8.121315032,8.314444126,8.238932144,8.190785057
"AC231657.3",8.15959645033333,8.158427803,7.94521297666667,8.20174860466667,8.10592471166667,7.999380531,7.94486053966667,8.02436704633333,8.26350708866667,7.88383322633333,7.997008975,8.00320985233333
"PRAF2",7.2577820845,7.2705874675,7.0500643785,7.293535977,7.208662136,7.089092792,7.0723163085,7.1711910205,7.4534939625,7.1008998915,7.2782915875,7.2823815905
"KIAA2013",8.210652691,8.804188754,8.391252972,8.513865192,8.401696007,8.355584947,7.870703969,8.327151469,8.518496475,8.174519689,8.214701631,8.406037158
"CBWD3",7.749159271,7.51140357466667,7.61205255566667,7.379620037,7.656271373,7.88674419133333,7.51787450033333,7.22530517766667,7.03700991033333,7.217708379,7.09526910366667,7.150008198
"CBWD1",11.16325256,11.12807921,11.54280385,10.88430774,11.27767421,11.64293174,11.4976224,11.20283148,10.93334221,11.74929337,11.81537555,11.74929337
"RAB4B",7.947342591,7.66984124,7.858621733,7.861868309,7.898086331,7.830403115,7.175675588,7.479541361,7.706069065,7.396332393,7.384457362,7.292472843
"RAB4B-EGLN2",7.214103178,7.0662620955,7.473821243,7.345101282,7.249818784,7.203893617,7.324338603,7.349466948,7.2754706485,7.17378926,7.205301494,7.0047561145
"MIA-RAB4B",8.1948857235,8.3179444395,8.628108264,8.4117928475,8.440384262,8.2847274315,7.9011149825,8.222502092,8.2703910515,8.7168269015,8.678721313,8.6493312965
"CD72",6.771688384,5.77639148,6.46333332,6.199218543,6.395658966,6.556518915,6.842522515,6.490234737,6.339925638,6.196090824,6.344455718,5.727928915
"CFAP74",4.86622048666667,5.01712247433333,5.14983609233333,5.06781162433333,4.96410449866667,4.90267323866667,5.010336269,5.201211544,5.56231356233333,5.80721780266667,5.992310648,5.631624263
"LYRM9",6.093276352,5.351485013,6.618493685,5.99982546,6.069382522,6.066379124,5.571901836,7.653335124,5.828254841,5.44836736,5.640011635,5.051505815
"AC005697.1",6.093276352,5.351485013,6.618493685,5.99982546,6.069382522,6.066379124,5.571901836,7.653335124,5.828254841,5.44836736,5.640011635,5.051505815
"AC005697.2",6.093276352,5.351485013,6.618493685,5.99982546,6.069382522,6.066379124,5.571901836,7.653335124,5.828254841,5.44836736,5.640011635,5.051505815
"TMEM230",9.774681205,9.799994806,9.757489478,9.719296867,9.803757121,9.875934859,9.591258382,9.490512657,9.753881713,9.364543681,9.342578797,9.513493963
"LY86",10.79722434,10.84108834,10.86105802,10.35095334,10.90460665,11.27957662,10.66283316,10.62840754,10.6401555,11.31688435,11.13623952,11.04939817
"TMEM265",5.553419366,5.584915752,5.615185547,5.656409977,5.723231441,5.545618112,5.063923451,4.774543326,5.265935156,5.292956004,4.830878076,4.781862649
"AC106886.2",5.553419366,5.584915752,5.615185547,5.656409977,5.723231441,5.545618112,5.063923451,4.774543326,5.265935156,5.292956004,4.830878076,4.781862649
"AC106886.5",5.095946583,5.0849841045,5.2264537615,5.1347498,5.273466228,5.134005504,4.914629852,4.7620214915,4.8645023725,4.869566532,4.543368621,4.6598926475
"SERPINB6",11.04362168,11.12322268,11.17609221,11.23491053,11.08650472,11.0889039,10.95518886,11.00815907,11.23997429,10.90524587,10.93060759,11.10890262
"SAXO1",3.391580203,3.46596642133333,3.33933300533333,3.34508645766667,3.421618314,3.428103769,3.223325494,3.208083716,3.336998008,3.19855253733333,3.19964172766667,3.216639864
"MYZAP",8.17943065,8.1127705865,7.7715226455,7.8666337515,8.0628111025,8.103344114,8.3332455655,8.29395569,8.590902017,8.200452527,8.0855084925,8.3249244945
"GCOM1",8.18625498533333,8.10400371366667,7.63432204033333,7.825092511,7.999932133,8.087301848,8.405137518,8.37027039166667,8.676671073,8.040719043,8.04117315066667,8.085484742
"B3GALT5-AS1",2.863845115,2.753472171,2.742588009,2.778048017,2.779997147,2.801633447,2.873713241,2.787318382,2.821295966,2.706658879,2.711540801,2.717904854
"B3GALT5",2.997491203,2.896226448,3.113903822,2.9783280215,2.980234806,3.0014010465,3.091359488,3.0068416,3.040081004,3.367466983,3.528262463,3.2831994615
"MIRLET7BHG",6.131706493,6.052626671,6.110023691,6.106564214,6.117879755,6.087316018,6.231177772,6.038997274,5.956627428,5.820157661,5.729108404,5.959303236
"LDAH",8.49281954,8.5429918135,8.761449114,8.237241451,8.675047345,8.914986876,8.86852022,8.6904328045,8.7464776685,8.8113987945,8.7537976555,8.699293451
"IGF2",2.615641187,2.977824169,3.44268597,2.984546456,2.986409254,3.007087223,3.106980448,3.024412252,3.056884876,2.94732538,2.951991067,5.14458544
"AC132217.2",5.8606310065,6.178141729,6.754243195,6.3802184895,6.210019887,6.1180134925,5.9718840755,6.2453393495,6.349647804,6.60253722,6.6423933585,7.724223725
"INS-IGF2",5.341146131,5.69446475966667,5.987943676,5.86571342633333,5.618884759,5.50753401733333,5.40535515933333,5.588197177,5.656038583,5.78670815833333,5.89616743233333,6.62643282533333
"NUTM2A",4.785714405,4.903696514,4.916061106,4.706594989,4.829365536,5.167919614,4.544521843,4.394602666,4.5576343,4.102088159,4.272907368,4.243533339
"NUTM2D",4.143926997,3.98850539,4.170919359,3.852935175,3.9152506615,4.559622987,4.5605676195,4.19670141,4.3485464905,3.8483511505,4.1196722535,3.915194921
"NUTM2A-AS1",4.785714405,4.903696514,4.916061106,4.706594989,4.829365536,5.167919614,4.544521843,4.394602666,4.5576343,4.102088159,4.272907368,4.243533339
"DAZ1",3.664210113,3.920841871,3.590764998,3.426249269,3.428095228,4.175049274,3.580360468,4.765128407,3.530717751,5.577936262,4.43768773,4.434091525
"DAZ4",3.664210113,3.920841871,3.590764998,3.426249269,3.428095228,4.175049274,3.580360468,4.765128407,3.530717751,5.577936262,4.43768773,4.434091525
"AL662844.4",6.937720604,6.9500671,7.003210252,6.893426833,7.025575754,6.908399389,7.790313048,7.489962263,7.182008658,7.738144782,8.006516029,7.970483473
"HCG27",6.937720604,6.9500671,7.003210252,6.893426833,7.025575754,6.908399389,7.790313048,7.489962263,7.182008658,7.738144782,8.006516029,7.970483473
"CCDC154",5.300195616,5.430433685,5.366827613,5.302846711,5.392568078,5.55086644,5.257429143,5.17194655,5.453590683,5.106748799,5.203685215,5.378101069
"NDUFA6-DT",7.610426812,7.068661173,6.942680445,7.059854294,7.27358846,7.235380022,6.985503894,7.572633482,7.381627803,7.994735581,7.526042098,8.112311894
"CYP2D6",7.610426812,7.068661173,6.942680445,7.059854294,7.27358846,7.235380022,6.985503894,7.572633482,7.381627803,7.994735581,7.526042098,8.112311894
"ZSCAN1",5.463818843,5.823997025,6.008916042,5.91223717,5.656133593,5.758419223,5.905557995,5.956878324,6.002614418,6.417394415,6.386062543,6.249218376
"RPS9",13.2422483193333,13.5108196733333,13.1539313233333,13.02921281,13.32761717,13.5856640633333,13.132927852,12.952496826,12.927853852,13.4137566166667,13.4183189966667,13.3711276133333
"ADGRA1",4.497063739,4.4394669515,4.788816525,4.973865962,4.2915539065,4.472820758,4.3029355955,4.3860906685,4.430045869,4.1713660655,4.5479238125,4.7370217915
"AC093899.2",2.960960137,2.966962904,2.972419167,3.02664779533333,2.80799252133333,3.060856703,2.88832116533333,2.80442981833333,2.83742281466667,2.88314898733333,2.73084808733333,2.86666816633333
"BBS5",2.991913484,3.0448531905,3.0444005395,3.1230993805,2.7941717385,3.1629810335,2.869498575,2.785536594,2.8185573695,2.9427104955,2.7118929095,2.9125384115
"MYNN",10.13229737,10.00763136,9.862378443,10.05778112,10.08815002,9.859277017,9.825930417,9.914935691,9.961440626,9.728961489,9.685734422,9.60504668
"SMIM8",8.989875274,9.016047616,8.1646049335,8.774671265,8.791755247,8.657229342,8.752022145,8.315289086,7.73073431,8.1540570665,7.649399446,8.698732407
"SHTN1",4.194012239,4.441657514,4.7173872415,4.46819486,4.307084805,4.467782217,4.3770507365,3.9217438985,4.512304931,5.3803019365,5.1505404005,5.461530661
"ENO4",3.86082177566667,3.93486235266667,4.04732664666667,3.95184428133333,3.84511632166667,3.959782313,3.924491192,3.590868119,3.99640744833333,4.53515218033333,4.55303308966667,4.593220836
"CCDC74B",5.567044109,5.593453214,5.9969657,5.84801324,5.797317627,5.476089101,5.480735134,5.76785889,5.944674479,6.057059378,5.940807779,5.766933575
"AC117383.1",5.321071541,5.142121963,5.034733382,5.1005024305,5.2301541385,5.261850088,4.4950777465,4.342976507,4.630512268,4.171748511,4.176181878,4.5037767045
"AC022215.2",4.570898007,4.435427472,4.5692771,4.223900294,4.68058271,4.753654,4.412656335,3.649666313,4.227570856,3.536061107,3.815299933,3.826827966
"PXYLP1",5.321071541,5.142121963,5.034733382,5.1005024305,5.2301541385,5.261850088,4.4950777465,4.342976507,4.630512268,4.171748511,4.176181878,4.5037767045
"BBS1",2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
"AP002748.5",4.017201575,4.434576948,4.0730263705,4.177491509,4.2561484985,4.1868778725,4.1537901405,4.2196290795,4.3546143375,4.08219193,3.764071769,3.771392952
"AC243829.1",8.7007730705,9.303165529,7.983088002,8.61926212,8.559029017,8.513080464,10.066512512,12.224170915,13.15859402,12.918687585,13.53869884,11.39944628
"CCL3L1",8.7007730705,9.303165529,7.983088002,8.61926212,8.559029017,8.513080464,10.066512512,12.224170915,13.15859402,12.918687585,13.53869884,11.39944628
"LVRN",3.04483957333333,3.03735496233333,4.00362636566667,3.040796339,3.042692707,3.93009074333333,3.139421502,4.41053310833333,3.70984649166667,2.97688928666667,3.45309490066667,3.263134623
"SLC5A10",4.079889168,4.113413915,4.10673360733333,4.02426595266667,4.10858665666667,4.17034219266667,3.654632952,3.72986957233333,3.63043175266667,3.60185871933333,3.66428012233333,3.65982628633333
"TRIM16L",4.859354953,4.811801149,4.517564545,4.705850622,5.033830226,4.535651907,4.259984033,4.55961898,4.339865637,3.984954802,4.070967123,3.644685934
"RPL7",16.32962135,16.2464615,16.11465066,16.23090122,16.27063054,16.21480316,16.25285072,16.22963131,16.28417799,16.058209,16.06862527,16.14577355
"UBE2D2",12.23321678,12.31973901,12.16566251,12.22425464,12.24283531,12.27755366,12.4296172,12.58543373,12.69834427,12.23055434,12.30468803,12.30623566
"MS4A4A",10.570027505,8.871759594,8.9756803225,8.806128124,9.5676682795,10.0408790555,8.6636040825,8.3850657605,7.9897747275,10.560890075,9.695872494,11.11005347
"MS4A4E",10.51834216,9.125989225,9.238760181,8.971201784,9.728539083,10.19408075,8.999082701,8.68257864,8.283705379,10.45144613,9.713366746,10.94236563
"SLC7A7",12.47897608,12.68125368,12.849287605,12.63015695,12.63023225,12.719179255,12.55516295,12.70860514,12.42950499,13.449277925,13.380391945,13.538737445
"ZNF705G",4.272347673,4.100237618,4.089912536,3.977163729,3.886897618,4.663956408,4.482105243,4.182984627,4.076775274,2.873945239,3.090863527,3.042714601
"GGT1",7.825182105,7.71002322375,7.72470372575,7.756481169,7.754957452,7.73746065925,7.870675919,7.7748027775,7.8279518,8.07344877125,8.05626793125,8.1294362385
"CHRFAM7A",5.302986242,5.420245126,5.290166924,5.057481009,5.429058366,5.684546169,4.65540425,4.449280831,4.760346602,4.571545755,4.915968152,4.382146597
"AC073263.1",10.6048286555,10.4630106425,8.95523772,10.160143248,9.997428837,9.86558456,10.77730327,10.5486047215,10.629981435,10.0163473205,10.067631627,9.983671927
"LTC4S",5.16243979,5.548068993,5.422566275,5.506454072,5.228467681,5.516709634,5.422122194,5.052075831,5.011346684,5.206674567,5.35008252,5.18481988
"APOBEC3A",11.0549064456,10.7112724442,10.5984016752,10.6725069236,10.787211988,10.9048185048,10.1025874518,10.300388023,10.6961262858,10.6495994108,10.444297512,10.8435823376
"APOBEC3B-AS1",11.63034736,11.08171704,11.0056763945,11.158637525,11.227818235,11.343188685,10.540864215,10.775010843,11.127490205,10.9069235095,10.6808492385,11.21061689
"APOBEC3B",10.174244756,10.0056866203333,9.938057202,10.0011170893333,10.0344761,10.096628768,9.458073153,9.61409904833333,10.035453113,9.86487834466667,9.68641303333333,10.0181638626667
"HIST2H3A",5.6215013735,4.843082948,4.534104156,4.682465838,4.982240236,5.3741410265,7.1158626705,7.4404281675,7.7887763195,7.2936311665,7.7810987475,5.49690603
"HIST2H4A",7.3663562315,6.477112918,6.4473446535,6.5555728045,6.7668276315,7.028189505,7.3480201565,7.346928876,7.358158125,7.7367880085,7.586300474,7.343928342
"HIST2H4B",6.826053465,6.23639689066667,5.75131065,6.127403284,6.24274158533333,6.47722051866667,7.87936306233333,7.84230181033333,7.87336199833333,7.68534763733333,7.75668977466667,7.001548993
"AC253536.7",10.50503441,10.77775262,10.44424547,10.63353393,10.58494889,10.55400578,10.80532575,10.70961613,10.46379171,10.45419607,10.20840095,10.63002559
"DDTL",9.187529562,9.381382514,9.417574493,9.37074425,9.374660996,9.2406667555,9.4867434345,9.46586936,9.3664886755,9.3751373675,9.3438437505,9.600322464
"DDT",10.50503441,10.77775262,10.44424547,10.63353393,10.58494889,10.55400578,10.80532575,10.70961613,10.46379171,10.45419607,10.20840095,10.63002559
"GGTLC3",5.656379161,5.9654342395,5.633420394,5.722132488,5.8452175895,5.732053542,5.529025953,5.3679138935,5.946527388,5.1340705995,5.47371845,5.577890405
"GGT3P",5.7672683825,5.638330536,5.775548352,5.721589705,5.782447304,5.7245454625,5.54667384,5.2583897785,5.256350227,5.1255728965,5.2205432775,5.388537173
"GGT2",5.656379161,5.9654342395,5.633420394,5.722132488,5.8452175895,5.732053542,5.529025953,5.3679138935,5.946527388,5.1340705995,5.47371845,5.577890405
"GGTLC5P",3.986173837,3.991929074,4.002733776,4.114508202,4.0815814,3.854819363,4.239314656,3.79081732,3.899305246,3.440675222,3.885607132,3.884683854
"NT5C3A",12.45135468,12.12084292,13.06403269,12.65060169,12.53753418,12.43128224,12.16463544,12.04061327,11.86843928,12.46905267,12.20740517,12.67438491
"SEPTIN5",3.921760621,3.87033713,3.971939123,3.619621464,4.190260515,4.025488062,4.333188091,3.96726035,3.855779789,3.625770163,4.535880848,3.395682342
"AC007161.3",8.801252243,8.543419509,7.951308652,8.440694345,8.513789256,8.435805778,8.40509677,8.129130012,8.250049497,7.894607656,7.697094692,8.087013131
"UMAD1",8.801252243,8.543419509,7.951308652,8.440694345,8.513789256,8.435805778,8.40509677,8.129130012,8.250049497,7.894607656,7.697094692,8.087013131
"OR4E2",2.732763732,2.96022862,2.901610456,2.674984998,3.246162288,2.697615619,2.750381373,2.667484034,2.700086104,2.590089869,2.594774156,2.600880574
"RBM4",7.222176423,7.271432502,7.803024237,7.414290906,7.511135845,7.577549344,6.964529091,6.554441878,6.641850876,6.696393513,6.590722028,6.756554205
"RBM14-RBM4",5.95500753566667,6.02079477066667,6.26566899433333,6.05915622966667,6.13784529466667,6.229126046,5.53628400266667,5.30087266266667,5.39104755066667,5.13701236033333,5.31706853333333,5.45121806466667
"PTGES3L",4.9274118825,5.204279944,5.125504823,5.302583225,4.9526864515,5.0726823115,5.2883543445,4.989328346,4.9981080635,4.9667233525,4.9999247285,5.1764893915
"PTGES3L-AARSD1",4.9274118825,5.204279944,5.125504823,5.302583225,4.9526864515,5.0726823115,5.2883543445,4.989328346,4.9981080635,4.9667233525,4.9999247285,5.1764893915
"RABL2A",6.498875917,5.77048229,5.932803893,6.194809673,6.05907602,6.070738787,6.334174852,6.193273543,6.025134102,5.854178542,5.802613839,5.905244883
"MEF2B",8.28938744833333,8.13224058733333,7.894402255,8.10919222366667,8.127808568,8.032254701,8.346699343,8.26726933766667,8.39013260233333,8.759477949,8.458515848,8.848493641
"BORCS8-MEF2B",8.28938744833333,8.13224058733333,7.894402255,8.10919222366667,8.127808568,8.032254701,8.346699343,8.26726933766667,8.39013260233333,8.759477949,8.458515848,8.848493641
"LINC01118",7.9319090475,8.0659736005,8.3668235915,8.2135796405,8.133622548,8.037811611,7.8022961625,7.8710087425,8.0521992775,7.711237051,7.852795381,7.8220765355
"LINC01119",5.804006238,5.811857385,6.1273780915,5.9758812735,5.900344162,5.831067084,6.0505816115,6.0209261145,6.039659241,6.0325079545,6.139819461,6.060539108
